Date,Open,High,Low,Close,Volume,Market Cap
06-Nov-17,0.06 ,0.06824 ,0.05794 ,0.06265 ,1187440.00 ,12864200.00 
07-Nov-17,0.06 ,0.06509 ,0.06113 ,0.06409 ,724770.00 ,13365200.00 
08-Nov-17,0.06 ,0.07020 ,0.06081 ,0.06766 ,1088370.00 ,13717400.00 
09-Nov-17,0.07 ,0.08462 ,0.06669 ,0.08240 ,2004840.00 ,14587000.00 
10-Nov-17,0.08 ,0.08264 ,0.06511 ,0.06865 ,1202100.00 ,17768100.00 
11-Nov-17,0.07 ,0.07372 ,0.06603 ,0.06812 ,652648.00 ,14593200.00 
12-Nov-17,0.07 ,0.06918 ,0.05533 ,0.05840 ,667207.00 ,14636200.00 
13-Nov-17,0.06 ,0.07031 ,0.05850 ,0.06577 ,623498.00 ,12602700.00 
14-Nov-17,0.07 ,0.12823 ,0.06627 ,0.11876 ,14577200.00 ,14311500.00 
15-Nov-17,0.12 ,0.12643 ,0.09924 ,0.11047 ,12056900.00 ,26055200.00 
16-Nov-17,0.11 ,0.13347 ,0.11177 ,0.12236 ,8667810.00 ,24139900.00 
17-Nov-17,0.12 ,0.12345 ,0.11092 ,0.11491 ,2947460.00 ,26572300.00 
